youtuber_name,video_id,update,description
씬님,/watch?v=sck4WkiGhbw,"Published on Jan 3, 2017","★ DIA TV APP 다운로드 - https://goo.gl/EBx3f7  (1월에는 안드로이드만, 2월 IOS오픈예정)

 ★ 이벤트 정보 - http://event.tving.com/View/4499

 ★ DIA TV LIVE 본방사수 이벤트!
  참여기간 : 2017. 1/2(月) ~ 2/13(월)
 DIA TV APP으로 매일 밤 <a href=""#"" onclick=""yt.www.watch.player.seekTo(8*60+00);return false;"">8:00 LIVE방송 (댓글, 투표)참여하면 매주 100분 추첨을 통해 푸짐한 선물을 드린다고 합니당
  6주간 매일매일 LIVE방송에 참여하면, 더더더 큰 선물도 기다린다네요~"
씬님,/watch?v=1VBrgNbtZIc,"Published on Jan 3, 2017","♥Hi guys this is SSIN. It’s been a while since I last uploaded an idol inspired makeup! It’s GOT7 Jackson makeup. A lot of you guessed it right on Instagram.This makeup look not only includes contouring tips for mimicking Jackson's features, but also everyday appropriate and unisexual makeup tips! Don't miss out on a single tip!


♥ If you enjoyed, plz subscribe ssin and leave comments! Thank you! 


[Follow me on SNS] 

- INSTAGRAM  : http://www.instagram.com/ssinnim
- TWITTER  : https://twitter.com/ssinnim
- SNAPCHAT  : @SSINNIM

★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=BGMOjJEC6L0,"Published on Dec 30, 2016","♥Hi guys this is SSIN. For the last video of 2016, I’m going to do my makeup using a brand I have been seriously OBSESSED with this year: #GucciCosmetics . And found out that in Asia, you can only get GUCCI in HK and MACAU. I think this is by far the most money spent for a brand review!


♥If you enjoyed, plz subscribe ssin and leave comments! Thank you! 


[Follow me on SNS] 씬님의 소식을 실시간으로 만나보세요!

- INSTAGRAM 인스타그램 : http://www.instagram.com/ssinnim
- TWITTER 트위터 : https://twitter.com/ssinnim
- SNAPCHAT 스냅챗 : @SSINNIM

★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=gPq9cBKxspA,"Published on Dec 27, 2016","♥Hi guys this is SSIN. Today I'm gonna review Naked #5, #7, #8, #9 Palettes which I got from the Vietnam market. These palettes are FAKE, not real products. I just bought them cuz it’s hilarious and so obvious that they’re fake. TBH, as a huge UD fan, I was so ready to rip these fakes down, but they’re actually quite OK. Let’s begin the review!


♥ 즐겁게 보셨다면 좋아요+덧글 부탁드릴게요 안녕~ 
If you enjoyed, plz subscribe ssin and leave comments! Thank you! 


[Follow me on SNS] 씬님의 소식을 실시간으로 만나보세요!

- INSTAGRAM 인스타그램 : http://www.instagram.com/ssinnim
- TWITTER 트위터 :  https://twitter.com/ssinnim
- SNAPCHAT 스냅챗 : @SSINNIM

★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=LykFw2nlmoA,"Published on Dec 21, 2016","♥ This video segment is 100% SPONSOR FREE.


♥ Hi guys, this is the final episode of the One Brand series! The 13th brand is Nature Republic. Did it shock you to hear it's the last? Don't worry; we are coming back with a better, brand new 2nd season next year. We found quite a few QBS's so stay tuned till the end of the video! Have a merry Christmas everyone!
 

♥ If you enjoyed, plz subscribe ssin and leave comments! Thank you! 


[Follow me on SNS] 씬님의 소식을 실시간으로 만나보세요!

- INSTAGRAM 인스타그램 : http://www.instagram.com/ssinnim
- TWITTER 트위터 :  https://twitter.com/ssinnim
- SNAPCHAT 스냅챗 : @SSINNIM

★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=yQARuz1JhNM,"Published on Dec 19, 2016","♥ Hi guys this is SSIN! We're doing a different kind of review today with ParkPD. I see lots of weird stuff on Instagram and I found something really fun. 
We're going to brush our teeth with charcoal! This is something we bought online from overseas: Carboncoco Natural Teeth Whitening Original. 
I hate the feeling of sand in my mouth, so this is only a one-time review. No more.

♥ 카본코코 파는곳 : https://carboncoco.com/

♥ If you enjoyed, plz subscribe ssin and leave comments! Thank you! 


[Follow me on SNS] 씬님의 소식을 실시간으로 만나보세요!

- INSTAGRAM 인스타그램 : http://www.instagram.com/ssinnim
- TWITTER 트위터 :  https://twitter.com/ssinnim
- SNAPCHAT 스냅챗 : @SSINNIM

★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=b3NM6nAdHUQ,"Published on Dec 14, 2016","♥ Hi guys this is SSIN! I'm back with another GRWM episode! I was invited to MAMA 2016 which was held in HK, thanks to Olive Young. I did some makeup demonstrations at the OY booth and enjoyed the MAMA performances!! Follow me to my makeup demonstrations and the MAMA performances!
 
♥ If you enjoyed, plz subscribe ssin and leave comments! Thank you! 


[Follow me on SNS] 씬님의 소식을 실시간으로 만나보세요!

- INSTAGRAM 인스타그램 : http://www.instagram.com/ssinnim
- TWITTER 트위터 :  https://twitter.com/ssinnim
- SNAPCHAT 스냅챗 : @SSINNIM

★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=1GmIsc7ELCg,"Streamed live on Dec 6, 2016",0
씬님,/watch?v=vE5XvKYWL7U,"Streamed live on Dec 6, 2016",0
씬님,/watch?v=iniFnvtni1c,"Published on Dec 6, 2016","♥ Hi guys this is SSIN! Today I'm gonna show you my Gold Play Button inspired makeup look! Though I got this a few month ago... Serim also got her silver button so we did this makeup together. Thank you so much for your support, always. See you in my next video! Thank you!


♥ Don't miss my cousin Serim's silver ITSELF makeup tut on her channel! LOL : https://youtu.be/wj3DfvjZ7cA

♥ Subscribe to my channel if you enjoyed! See you in next video BYE!



[Follow me on SNS] 씬님의 소식을 실시간으로 만나보세요!

- INSTAGRAM 인스타그램 : http://www.instagram.com/ssinnim
- TWITTER 트위터 :  https://twitter.com/ssinnim
- SNAPCHAT 스냅챗 : @SSINNIM

★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=P2QFQHtRjl0,"Published on Nov 30, 2016","♥HI guys this is SSIN. Today, let's get ready with me using qualified by SSIN products! And I went to Lotteworld theme park in Korea with Ricky and my staff. Thumbs up the video if you enjoyed the makeup. Bye!

♥리키 채널 보러가기 : https://www.youtube.com/user/MrRickyK...
Visit Ricky's channel : https://www.youtube.com/user/MrRickyK...
 
♥ 즐겁게 보셨다면 좋아요+덧글 부탁드릴게요 안녕~ 
If you enjoyed, plz subscribe ssin and leave comments! Thank you! 


[Follow me on SNS] 씬님의 소식을 실시간으로 만나보세요!

- INSTAGRAM 인스타그램 : http://www.instagram.com/ssinnim
- TWITTER 트위터 :  https://twitter.com/ssinnim
- SNAPCHAT 스냅챗 : @SSINNIM

★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=Eqh3u6J599o,"Published on Nov 25, 2016","♥ HI guys this is SSIN. Today I tried HK style snacks Ricky brought for ME. They were not bad… but smelled really weird. And we went to ate Jockbal at GongDuck-Dong!

♥ Visit Ricky's channel : https://www.youtube.com/user/MrRickyK...
 
♥ If you enjoyed, plz subscribe ssin and leave comments! Thank you! 


[Follow me on SNS] 씬님의 소식을 실시간으로 만나보세요!

- INSTAGRAM 인스타그램 : http://www.instagram.com/ssinnim
- TWITTER 트위터 :  https://twitter.com/ssinnim
- SNAPCHAT 스냅챗 : @SSINNIM

★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=vAqzClyqf_Q,"Published on Nov 22, 2016","♥ Hi guys this is SSIN!. Today I did a special makeup challenge using UV, glow in the dark makeup with Ricky! It looked really amazing in the dark. Try this with your friends! and have fun.

♥ Visit Ricky's channel : https://www.youtube.com/user/MrRickyK...
 
♥ If you enjoyed, plz subscribe ssin and leave comments! Thank you! 


[Follow me on SNS] 씬님의 소식을 실시간으로 만나보세요!

- INSTAGRAM 인스타그램 : http://www.instagram.com/ssinnim
- TWITTER 트위터 :  https://twitter.com/ssinnim
- SNAPCHAT 스냅챗 : @SSINNIM

★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=Q71MuHi1rdU,"Published on Nov 17, 2016","♥ Hi guys this is SSIN. Today I'm gonna review Shu Uemura x Murakami Takashi 2016 Holiday collection which I got as a present. I think the color combination seemed difficult to use, even to me. Anyway, I'm a big fan of Murakami, so I would buy the collection MAYBE, but... not the shadows. So you can decide if you’re going to get them or skip.

♥ Subscribe to my channel if you enjoyed! See you in next video BYE!



[Follow me on SNS] 씬님의 소식을 실시간으로 만나보세요!

- INSTAGRAM 인스타그램 : http://www.instagram.com/ssinnim
- TWITTER 트위터 :  https://twitter.com/ssinnim
- SNAPCHAT 스냅챗 : @SSINNIM

★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=UyH8xbrxl88,"Published on Nov 13, 2016","♥ Hi guys this is SSIN. Today I'm gonna show you a collab video with #HAMTUBE . I was going to do voice over only but she is so funny, that I decided to record. Don’t forget to subscribe to HAMTUBE’s funny, hilarious channel. And see you again. 

♥ HAMTUBE's channel : https://youtu.be/xpQ6ZWuG0wI

♥ Subscribe to my channel if you enjoyed! See you in next video BYE!



[Follow me on SNS] 씬님의 소식을 실시간으로 만나보세요!

- INSTAGRAM 인스타그램 : http://www.instagram.com/ssinnim
- TWITTER 트위터 :  https://twitter.com/ssinnim
- SNAPCHAT 스냅챗 : @SSINNIM

★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=kT5Pszi_-u8,"Published on Nov 10, 2016","♥ Hi guys this is SSIN. This video is highlights from my recent ""Open cosmetics which recently bought &amp; gifts"" youtube live streaming on 11/2. I'm still learning about live streaming, but I hope to come back with better equipped streaming session!


♥ 즐겁게 보셨다면 좋아요+덧글 부탁드릴게용 그럼 안녕~
Subscribe to my channel if you enjoyed! See you in next video BYE!




[Follow me on SNS] 씬님의 소식을 실시간으로 만나보세요!

- INSTAGRAM 인스타그램 : http://www.instagram.com/ssinnim
- TWITTER 트위터 :  https://twitter.com/ssinnim
- SNAPCHAT 스냅챗 : @SSINNIM

★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=JtVW9J9Sqyg,"Published on Nov 7, 2016","♥Hi guys this is SSIN. Park PD again! This time, I did the Block B P.O make up. Park PD looks just like P.O so much after makeup. I heard Block B Bastarz's comeback news. haha. See u in next idol tut! Don't forget subscribe~~~



♥ 즐겁게 보셨다면 좋아요+덧글 부탁드릴게용 그럼 안녕~
Subscribe to my channel if you enjoyed! See you in next video BYE!




[Follow me on SNS] 씬님의 소식을 실시간으로 만나보세요!

- INSTAGRAM 인스타그램 : http://www.instagram.com/ssinnim
- TWITTER 트위터 :  https://twitter.com/ssinnim
- SNAPCHAT 스냅챗 : @SSINNIM

★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=J1CjnnCQ-sg,"Published on Nov 3, 2016","♥ 안녕하세요 여러분 씬님입니다! 지난 10월 21일! 페리페라와 함께했던 씬님의 생일파티에 여러분이 주신 선물들을 하나하나 열어보았어요!!! 와서 축하해주신 모든 분들 너무너무 고마워요....!
Hi guys this is SSIN. I opened every present you guys gave me at my birthday party. Thank you everyone..! 


♥ 즐겁게 보셨다면 좋아요+덧글 부탁드릴게용 그럼 안녕~
Subscribe to my channel if you enjoyed! See you in next video BYE!




[Follow me on SNS] 씬님의 소식을 실시간으로 만나보세요!

- INSTAGRAM 인스타그램 : http://www.instagram.com/ssinnim
- TWITTER 트위터 :  https://twitter.com/ssinnim
- SNAPCHAT 스냅챗 : @SSINNIM

★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=pba3KuLDktA,"Published on Oct 31, 2016","♥ Hi guys this is SSIN. Fortunately, I can finish uploading this Halloween fairy makeup before Halloween! lol. I wanted to go party with this look but all I did was just sitting in front of computer and editing. T-T I'm sure my Kwaktori will love this look haha. Let's begin!

♥ Tommorow Object handmade silver accessory : http://tomorrowobject.com/index.html

♥ Unipopcorn mall : http://unipopcorn.com/

♥ Subscribe to my channel if you enjoyed! See you in next video BYE!




[Follow me on SNS] 씬님의 소식을 실시간으로 만나보세요!

- INSTAGRAM 인스타그램 : http://www.instagram.com/ssinnim
- TWITTER 트위터 :  https://twitter.com/ssinnim
- SNAPCHAT 스냅챗 : @SSINNIM

★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=R3o0XYmhIEw,"Published on Oct 27, 2016","♥ Hi guys this is SSIN. ParkPD featured in my video again! I first planned this as a collab with just Lamuqe unnie but the hero of the latest mv was Pink Jin, so I got ParkPD to model for me. And this SHIRT!! I made it with literally my Blood, Sweat &amp; Tears. I had to show it to you. Let’s begin! 


♥ BTS JIMIN makeup tut here : https://youtu.be/CFYgjNjaKGU
♥ Lamuqe's SUGA makeup tut here : https://youtu.be/-9cNHFQlEBU

♥ Subscribe to my channel if you enjoyed! See you in next video BYE!




[Follow me on SNS] 씬님의 소식을 실시간으로 만나보세요!

- INSTAGRAM 인스타그램 : http://www.instagram.com/ssinnim
- TWITTER 트위터 :  https://twitter.com/ssinnim
- SNAPCHAT 스냅챗 : @SSINNIM

★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=CFYgjNjaKGU,"Published on Oct 27, 2016","♥ Hi guys this is SSIN. Finally! FINALLY!! I'll show you #BTS #WINGS #BloodSweatandTears #JIMIN makeup tutorial. I had already done Jimin’s look before so I was going to do it on another member but JIMIN! !@#$#%$%!! I couldn’t help it. And for this video, Lamuqe unnie finally transformed into Black Suga!! So don’t forget to check her channel out! 

♥ Lamuqe's SUGA makeup tut here : https://youtu.be/-9cNHFQlEBU

♥ Subscribe to my channel if you enjoyed! See you in next video BYE!




[Follow me on SNS] 씬님의 소식을 실시간으로 만나보세요!

- INSTAGRAM 인스타그램 : http://www.instagram.com/ssinnim
- TWITTER 트위터 :  https://twitter.com/ssinnim
- SNAPCHAT 스냅챗 : @SSINNIM

★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=7ICu4D4EqGI,"Published on Oct 22, 2016","♥ Hi guys this is SSIN. Today I'm gonna show my #Halloween #VampireMakeup using gelatin skin I made. It's non-toxic and take off easily! Plz tag me on Instagram with your own halloween makeup look. @SSINNIM.

♥ Subscribe to my channel if you enjoyed! See you in next video BYE!




[Follow me on SNS] 씬님의 소식을 실시간으로 만나보세요!

- INSTAGRAM 인스타그램 : http://www.instagram.com/ssinnim
- TWITTER 트위터 :  https://twitter.com/ssinnim
- SNAPCHAT 스냅챗 : @SSINNIM

★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=RiEC1zC9YuI,"Published on Oct 21, 2016","♥ 안녕하세요 여러분 씬님입니다. 오늘은 다가올 할로윈을맞아 엄청 쉽게 징그러운 특수분장을 할 수 있는 방법을 소개해볼거에요! 그럼 튜토리얼 시작해볼까요?!

Hi guys this is SSIN. I’m gonna show you how to make hyper realistic burn wound for Halloween 2016. Do we need professional sfx tools? NO, they’re so easy to get! With this, you’ll have the most disgusting skin that turns heads wherever you go.


♥ 즐겁게 보셨다면 좋아요+덧글 부탁드릴게요 안녕~ 
If you enjoyed, plz subscribe ssin and leave comments! Thank you!     [Follow me on SNS] 씬님의 소식을 실시간으로 만나보세요! 

- FACEBOOK 페이스북 : http://www.facebook.com/ssinnim.official
- INSTAGRAM 인스타그램 : http://www.instagram.com/ssinnim 
- FAN COMMUNITY 팬카페 : http://cafe.naver.com/ssinnimofficial 
- TWITTER 트위터 : https://twitter.com/ssinnim 
- KAKAO STORY 카카오스토리 : https://ch.kakao.com/channels/@ssinnim 
- BLOG 블로그 : http://melonies90.blog.me 
★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=xCBiCZvgkhY,"Published on Oct 17, 2016","♥Hi guys this is SSIN. Today I'll show you Yook Sung Jae of K-pop idol group BTOB. He's told ""6zalddow"" which means handsome dork lol. I also show his #thriller stage makeup! See you in next video BYE

♥Olive Young sponge is back. Let's go get the sponge!!!

♥If you enjoyed, plz subscribe ssin and leave comments! Thank you!     [Follow me on SNS] 씬님의 소식을 실시간으로 만나보세요! 

- FACEBOOK 페이스북 : http://www.facebook.com/ssinnim.official
- INSTAGRAM 인스타그램 : http://www.instagram.com/ssinnim 
- FAN COMMUNITY 팬카페 : http://cafe.naver.com/ssinnimofficial 
- TWITTER 트위터 : https://twitter.com/ssinnim 
- KAKAO STORY 카카오스토리 : https://ch.kakao.com/channels/@ssinnim 
- BLOG 블로그 : http://melonies90.blog.me 
★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=xEJh3x1bTEw,"Published on Oct 14, 2016",멋있는 소년들의 춤을 따라해보았습니다. 다음주 본격 방탄 메이크업으로 만나요... ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
씬님,/watch?v=K8vszI2MFl4,"Published on Oct 13, 2016","♥All review is based on my personal opinion.

♥ Hi guys this is SSIN. Today I'll show you my makeup using products I HATE! I never use all these products even didn't open up. I’m curious to see what’s gonna happen and I’m also going to do my makeup in my pet peeve kinda style. So let me show my hate makeup.

♥I will release one brand video twice a month. So stay tuned.

♥If you enjoyed, plz subscribe ssin and leave comments! Thank you!     [Follow me on SNS] 씬님의 소식을 실시간으로 만나보세요! 

- FACEBOOK 페이스북 : http://www.facebook.com/ssinnim.official
- INSTAGRAM 인스타그램 : http://www.instagram.com/ssinnim 
- FAN COMMUNITY 팬카페 : http://cafe.naver.com/ssinnimofficial 
- TWITTER 트위터 : https://twitter.com/ssinnim 
- KAKAO STORY 카카오스토리 : https://ch.kakao.com/channels/@ssinnim 
- BLOG 블로그 : http://melonies90.blog.me 
★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=He-NGbwwIyk,"Published on Oct 8, 2016","♥This video segment is 100% SPONSOR FREE.

♥ Hi guys this is SSIN. Today I'll show you my 12th episode of Korean One brand Makeup tutorial #CLIO . Although they're pricier than most of Korean Drugstore makeup, they has been widely recognized as a good brand. (Specially among China) And I really wanted to visit and shop from CLIO! Let me show you my Fall Smokey makeup with CLIOxQualified by SSIN items!

♥I will release one brand video twice a month. So stay tuned.

♥If you enjoyed, plz subscribe ssin and leave comments! Thank you!     [Follow me on SNS] 씬님의 소식을 실시간으로 만나보세요! 

- FACEBOOK 페이스북 : http://www.facebook.com/ssinnim.official
- INSTAGRAM 인스타그램 : http://www.instagram.com/ssinnim 
- FAN COMMUNITY 팬카페 : http://cafe.naver.com/ssinnimofficial 
- TWITTER 트위터 : https://twitter.com/ssinnim 
- KAKAO STORY 카카오스토리 : https://ch.kakao.com/channels/@ssinnim 
- BLOG 블로그 : http://melonies90.blog.me 
★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=1P5za1ezFyg,"Published on Oct 6, 2016","♥Hi guys this is SSIN. Today I'll show you my V-log at YouTube Fanfest Seoul 2016 with experimental ... thingy... I did makeup on my cousin Serim for her dance performance. Plz enjoy Dr.SSIN's makeup parlor episode 1

♥If you enjoyed, plz subscribe ssin and leave comments! Thank you!     [Follow me on SNS] 씬님의 소식을 실시간으로 만나보세요! 

- FACEBOOK 페이스북 : http://www.facebook.com/ssinnim.official
- INSTAGRAM 인스타그램 : http://www.instagram.com/ssinnim 
- FAN COMMUNITY 팬카페 : http://cafe.naver.com/ssinnimofficial 
- TWITTER 트위터 : https://twitter.com/ssinnim 
- KAKAO STORY 카카오스토리 : https://ch.kakao.com/channels/@ssinnim 
- BLOG 블로그 : http://melonies90.blog.me 
★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
